State,City,Job Sites,URL
California,Oluem,"Oleum Refinery Whse., Pacific Gas and Electric Company, Oleum Steam Plant, Union Oil Refinery",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Palmdale,"Jet Propulsion Laboratory, Southern California Edison, Lockheed Aircraft Corp
",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Permanente,"Kaiser Aluminum and Chemical, Kaiser Cement & Gypsum",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Pleasant Hill,"Albertson Market, Christ King Church, Pleasant Hill High School, Treasury Store, Bay Area Rapid Transit Power, Diablo Valley College, Pleasant Hill Libraryl, YMCA",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Point Loma,"Cabrillo Center, Naval Electronic Lab, Cape Davies
",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Port Chicago,"Allied Chemical, Naval Weapons Station, General Chemical Company, Port Chicago Chemical Plant
",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Rancho Bernardo,"National Cash Register, Western Electric – Muffler, Rancho Bernadino Inn #1
",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Red Bluff,"Antelope High School, Diamond Lumber Mill, M S & C Lumber Company, H.R. Company, Corona Box & Lumber Company, Diamond National Plant, Red Bluff High School
",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Rodeo,"Bechtel (At Union Oil), Sequoia Oil Compan, Union Chemical, Union Oil Refinery, Wax Loading Line, Pacific Gas & Electric Company, Shell Oil, Union Oil Company, Unocal Oil Refinery",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Roseville,"Beale Air Force Base, Diamond Oaks Golf Club, Southern Pacific Company, Union Pacific Railroad, City of Roseville, Pacific Fruit Express Company, Southern Pacific Railroad, Woodland Electric Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Ross,"Kathryn Bransen School, Ross General Hospital, Ross Valley Hospital, Pomeroy Residence, Ross Grammar School, Ross Valley Medical Clinic
",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,San Anselmo,"Drake High School, San Geronimo Valley School, Sir Francis Drake High School, Theological Seminary, San Anselmo Library, Shopping Center, Sunnyhills Plant School, Wells Fargo American Trust
",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,San Carlos,"Harry Lee Plumbing & Heating Company, Litton Industries, San Carlos Airport, Sorcha Boru Ceramics, Heather Elementary School, Litton Systems Inc, San Carlos High School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,San Clemente,Aircraft Alloys,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,San Lorenzo,"Del Monte Insulation, Granny Goose Foods, San Lorenzo Library, Sewage Treatment Plant, Galileo Salami, Mcdonald’S, San Lorenzo Recreatio Park, Wells Fargo Bank",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,San Luis Obispo,"California Polytechnic School, California State University, San Luis Gas and Electric Company, Scott Company of California, Inc., California State Polytechnic College, Producers Transportation Company, San Luis Obispo, Urho V. Jarvinen",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,San Onofre,"San Onofre Nuclear Generating Station, Southern California Edison",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Santa Susana,"Atomica International, Rocketdyne, Inc.",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Signal Hill,"Associated Oil, CS Mcanley, Pacific Lighting, Shell Oil, Union Pacific Oil Company, Atlantic Oil, Gilmore Dabney Gasoline Plant, Richfield Oil, Signal Oil & Gas Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Sonoma,"Port Sonoma, Safeway, Sonoma Valley High School, J. Newman, Rapp Wm A Company, Sonoma County Airport, Vella Cheese Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Sonora,"California Youth Authority, Pennsylvania Pipe & Construction, Sierra Pacific, Standard Lumber Company, Louisiana Pacific, Pickering Lumber Mill, Sonora High School, Tuolumme County Hospital Addition",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Sun Valley,"Valley Generating Station, Valley Steam Plant",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Susanville,"California Conservation Center, Fruit Growers Supply Company, Susanville Correctional Facility, California State Correctional Facility, Owens Corning",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Swanston,"Norcall, Sutter Memorial Hospital, University of California, Prestone School of Ind, Swanston Team Track",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Sylmar,Hy Temp Metals,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Terra Linda,"Holiday Inn, Nazareth Home, Pacific Telegraph & Telephone, Las Gallinas Valley Sanitary District, Oak View Apartments, Terra Linda High School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Tiburon,"Bureau of Fisheries, Golden Gate Theological Center, Mineral Technology Center, R V Kane Residence, Dock Restaurant, Marin Convalescent Hospital, New Baptist Seminary, Tuburon Lodge",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Trona,"American Potash & Chemical Corporation, Armstrong Contracting & Supply Corporation, Kerr Mcgee Chemical Company, Searles Valley Minerals, American Trona Corp, I M C Chemical, Potash and Chemical Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Truckee,"Burney Lumber Company, Kings Castle Hotel Casino, Tahoe Truckee Sanitation, Douglas Lumber Company, Tahoe School District Office",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Tulare,"Dairyman’s Creamery Cooperative, Golden State Company Ldt, O.L. Dairymens, Smuckers Company, George Mustin Pipeline Company, Harold James Inc., Los Angeles Creamery, Tulare County Power Compan",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Ukiah,"Argonaut Constructors, General Motors Dealership, Masonite Corporation, Mendocino Courthouse, Boise Cascade Corp, Lake Sales, Masonite Plant, Mendocino State Hospital",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Upland,"First Baptist Church, Standard Oil Company, Upland College, Old Ranchers Canning Company, Upland Citrus Association",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Vacaville,"American Home Foods, California Medical Facility, Vacaville Water and Light Company, Basic Vegetable Products,  Fairmont School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Vandenberg,Vandenberg Air Force Base,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Venice,"Holt Industries, Hyperion Treatment Plant, Triangle Oil Company, Hughes Aircraft Corp, Ladish Pacific Division, Venice High School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Victorville,"AT&T, Chas Pfizer & Company, Interpace, Victor Valley College, Cement Plant, Hook Junior High School, Southwestern Portland Cement Company, Victor Valley Hospital",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,West Berkeley,"Peet Brothers Manufacturing Company, Stauffer Chemical Company, Philadelphia Qurtz Company, Sunlit Fruit Company
",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Westwood,"Equitable Life Building, Red River Lumber Company, University of California, Gibraltar Savings & Loan, Tishman Building, Veteran’s Affairs Hospital",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Woodland,"Adams Elevator, Contadina Tomato Plant, Matmor Canning Company, Skyline Mobile Homes, Spreckels Sugar Company, Contadina Foods, Gibson School, Motion Picture Country House and Hospital, Spreckela Sugar Company, Spreckels Sugar Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Yuba City,"Buttes Pipe & Supply Company, Inc., Del Monte Corporation, California Packing Corp, Harter Packing",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Lompoc,"American-Marietta Company of California, Celite Company (Jm), Grefco, Johns-Manville, Camp Cook, Great Lakes Carbon Corp, Howard L. Cooper, Vandenberg Air Force Base",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Loma Linda,"Jerry L. Pettis Memorial Veterans Hospital, Loma Linda Powerhouse, Owens-Corning Fiberglas Corporation, Loma Linda Mercantile Company, Loma Linda University, Southern California Edison Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Lathrop,"Best Fertilizers Company, Libby-Owens-Ford Glass Company, Pritchard Products, Sharp Army Depot, Carbonic Engineering, Occidental Chemical Company, Richard Products",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Larkspur,"Bank of America – Bon Air & Magnolia, Henry Hall School, Lyon’s Restaurant, Redwood High School, Safeway – Bon Air Road & Magnolia Avenue, California State Auto Association, Larkspur Ferry Terminal, Pacific Bell, Ross Valley Medical – Bon Air Road",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Lafayette,"Acalanes High Schoold, Lafayette Plumbing Company, United Presbyterian Church, Wells Fargo Bank, Kaiser Residence, Sequoia Professional Center, Vallecitos School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,La Palma,Atlantic Richfield California,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Kingsburg,"California Packing Corp, Golden State Canning Company, Vie Del Corp, Del Monte Corp, Sunmaid Raisin Plant, Western Grape Products
",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Kettleman Hills,"General Petroleum Corporation, Superior Oil Company, Western States Gasoline Company, Standard Oil Company of California, Texas Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Kaiser,"Kaiser Company, Koppers Company, Inc., Kaiser Steel Corporation, Linde Company
",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Jamestown,"App Consolidated Gold Mining Company, Jamestown Prison, Twain Harte Plumbing & Heating, Dutch Mining and Milling Company, Sonora Prison Farm",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Irwindale,"American Hoist Company, Miller Brewery, Reichold Chemical Inc., Kaiser Glass Fibers, O’Kelly Eccles Company, The Conveyor Company
",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Irvine,"Airco Cryogenics, Bell and Howell Company, El Toro Marine Corps Air Station, University of California, Audio Magnetics, Brock Glass, Southern California Testing Laboratories, Inc.",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Hercules,"E I Du Pont De Nemours Powder Company, Hercules Powder Company, Pacific Refining Company, Valley Nitrogen Producers Inc, Hercules Incorporated, Pacific Gas & Electric, Sequoia Oil Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Healdsburg,"Fairchild Camera, St Johns Convent, Widmer Vineyards, Healdsburg Machine Shop, Union Oil Geysers",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Gilroy,"Continental Telephone Company, Dan Caputo Company, Gaylord Container Div, Nature-Ripe, Smuckers, Crown-Zellerbach, Filice & Berrilli, Gilroy Meadows Sub-Division, Safeway",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Fort Bragg,"Baxman Gravel Company, Georgia Pacific Corporation, Boise Cascade Corp, Union Lumber Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Etiwanda,"Ameron Company, Etiwanda Water Company, Southern California Edison Company, Tamco- Ameron Affiliate Company, Big Three Industries, Koppers Company, Tamco, Tamco Division of Ameron",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Escondido,"Conway School, Glenview School, K-Mart 4252, Palamor Hospital, Costa Mesa, K-Mart – Quince & Grant, Orange Glen High School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Elk Hills,"Occidental Oil Company Refiner
",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Elk Grove,"B. Hobbs, Elk Grove Winery, Union Carbide Corp, Douglas Oil, Sierra Valley Pipeline",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,El Monte,"Aluminum Plant, Clayton Manufacturing, Graning Enameling Company, Valley Brass, Ball Corporation, Envirogenics, Gregg Iron Foundry, Valley Nitrogen Producers Inc",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,East Los Angeles,"Corrugate Plant, Naugtuck Chemical, Pacific Tube Company, Globe Mills, O’Keefe & Merritt Stove Company, Pillsbury Mills Inc
",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Danville,"Alpha Beta Market, East Bay Mud Water Project, Sycamore Recreation Center, Westchester Elementary School, Community Presbyterian Church, Elliott Development Company, Viste Grande School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
California,Daggett,"California Electric Power Company, Texaco Research, Southern California Edison Company, Wismer & Becker Contractng Engineers",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-california/
